,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
14185,13523.0,,Cluster 38,Cluster 15,Cluster 58,Cluster 1,Cluster 34
14186,14503.0,,Cluster 38,Cluster 9,Cluster 14,Cluster 58,Cluster 15
14187,15750.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 9,Cluster 34
14188,15817.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 8,Cluster 15
14189,15838.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 15,Cluster 34
14190,16500.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 8,Cluster 15
14191,16501.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 50,Cluster 15
14192,16502.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 50,Cluster 15
14193,16521.0,,Cluster 38,Cluster 3,Cluster 29,Cluster 50,Cluster 54
14194,16526.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 58,Cluster 0
14195,17458.0,,Cluster 38,Cluster 19,,Cluster 58,
14196,17513.0,,Cluster 38,Cluster 49,Cluster 29,Cluster 38,Cluster 12
14197,18971.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 15,Cluster 12
14198,19454.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 1,Cluster 77
14199,20820.0,,Cluster 38,Cluster 9,Cluster 15,Cluster 8,Cluster 12
14200,21508.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 50,Cluster 15
14201,22193.0,,Cluster 38,Cluster 9,Cluster 14,Cluster 1,Cluster 34
14202,22759.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 1,Cluster 12
14203,24068.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 50,Cluster 15
14204,26209.0,,Cluster 38,Cluster 9,Cluster 4,Cluster 110,Cluster 12
14205,26273.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 28,Cluster 12
14206,26682.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 50,Cluster 12
14207,26765.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 9,Cluster 34
14208,27048.0,,Cluster 38,Cluster 15,Cluster 14,Cluster 50,Cluster 0
14209,27057.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14210,27059.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 58,Cluster 12
14211,27212.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 8,Cluster 12
14212,27216.0,,Cluster 38,Cluster 9,Cluster 40,Cluster 81,Cluster 12
14213,27320.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 50,Cluster 24
14214,27323.0,,Cluster 38,Cluster 15,Cluster 4,Cluster 58,Cluster 10
14215,28156.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 58,Cluster 15
14216,29888.0,,Cluster 38,Cluster 9,,,
14217,33005.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 50,Cluster 12
14218,39442.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 50,Cluster 12
14219,39677.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 110,Cluster 34
14220,40408.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 34
14221,40602.0,,Cluster 38,Cluster 15,Cluster 58,Cluster 115,Cluster 27
14222,43405.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 58,Cluster 12
14223,46745.0,,Cluster 38,Cluster 9,Cluster 28,,
14224,46883.0,,Cluster 38,Cluster 9,Cluster 14,Cluster 56,Cluster 12
14225,47110.0,,Cluster 38,Cluster 15,Cluster 14,Cluster 51,Cluster 34
14226,47482.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 110,Cluster 34
14227,47577.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14228,51947.0,,Cluster 38,Cluster 9,Cluster 118,Cluster 1,Cluster 12
14229,53515.0,,Cluster 38,Cluster 9,Cluster 59,Cluster 9,Cluster 34
14230,53650.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 110,Cluster 12
14231,54056.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 50,Cluster 27
14232,54169.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 12
14233,54201.0,,Cluster 38,Cluster 9,,Cluster 8,Cluster 12
14234,54202.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 58,Cluster 34
14235,54237.0,,Cluster 38,Cluster 11,Cluster 58,Cluster 6,Cluster 0
14236,54271.0,,Cluster 38,Cluster 15,Cluster 58,Cluster 8,Cluster 34
14237,54623.0,,Cluster 38,Cluster 22,Cluster 58,Cluster 8,Cluster 44
14238,54985.0,,Cluster 38,,Cluster 117,Cluster 42,Cluster 27
14239,55124.0,,Cluster 38,Cluster 9,Cluster 58,Cluster 8,Cluster 34
14240,55143.0,,Cluster 38,Cluster 26,Cluster 59,Cluster 58,Cluster 21
14241,55204.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 0
14242,55224.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 12
14243,55253.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 12
14244,55670.0,,Cluster 38,Cluster 11,Cluster 14,Cluster 8,Cluster 15
14245,55748.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 0
14246,55836.0,,Cluster 38,Cluster 15,Cluster 28,Cluster 8,Cluster 12
14247,55950.0,,Cluster 38,Cluster 15,Cluster 28,Cluster 8,Cluster 0
14248,56210.0,,Cluster 38,Cluster 15,Cluster 28,Cluster 8,Cluster 12
14249,56237.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 1
14250,56276.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 50,Cluster 15
14251,56286.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 1,Cluster 12
14252,56294.0,,Cluster 38,,,,Cluster 12
14253,56391.0,,Cluster 38,Cluster 52,Cluster 58,Cluster 8,Cluster 15
14254,61198.0,,Cluster 38,Cluster 69,Cluster 59,Cluster 6,Cluster 34
14255,61200.0,,Cluster 38,Cluster 15,Cluster 11,Cluster 44,
14256,61597.0,,Cluster 38,Cluster 5,Cluster 14,Cluster 50,Cluster 12
14257,62013.0,,Cluster 38,Cluster 15,Cluster 29,Cluster 1,Cluster 20
14258,62042.0,,Cluster 38,Cluster 9,Cluster 28,Cluster 50,Cluster 38
14259,62157.0,,Cluster 38,Cluster 9,Cluster 29,Cluster 8,Cluster 61
14260,28968.0,,Cluster 39,,,,
14261,27122.0,,Cluster 40,Cluster 52,Cluster 28,Cluster 4,Cluster 15
14262,56319.0,,Cluster 40,Cluster 9,Cluster 59,Cluster 8,Cluster 12
14263,50445.0,,Cluster 41,Cluster 15,Cluster 58,Cluster 10,Cluster 27
14264,14897.0,,Cluster 44,Cluster 49,Cluster 15,Cluster 70,Cluster 21
14265,19761.0,,Cluster 44,Cluster 37,Cluster 58,Cluster 6,Cluster 12
14266,23986.0,,Cluster 44,Cluster 9,Cluster 118,Cluster 34,Cluster 12
14267,29060.0,,Cluster 44,Cluster 55,Cluster 58,Cluster 8,Cluster 27
14268,54819.0,,Cluster 44,Cluster 11,Cluster 53,Cluster 94,
14269,56189.0,,Cluster 44,Cluster 5,Cluster 58,Cluster 8,Cluster 27
14270,15344.0,,Cluster 48,Cluster 49,Cluster 118,Cluster 58,Cluster 34
14271,16551.0,,Cluster 48,Cluster 9,Cluster 29,Cluster 4,Cluster 25
14272,16556.0,,Cluster 48,,Cluster 28,,Cluster 25
14273,20810.0,,Cluster 48,Cluster 116,Cluster 20,Cluster 1,Cluster 15
14274,22520.0,,Cluster 48,Cluster 30,Cluster 28,,
14275,14117.0,,Cluster 49,Cluster 15,Cluster 0,Cluster 26,Cluster 27
14276,16581.0,,Cluster 49,Cluster 23,Cluster 29,Cluster 19,Cluster 34
14277,61350.0,,Cluster 49,Cluster 5,Cluster 4,Cluster 4,Cluster 12
14278,61380.0,,Cluster 49,Cluster 41,Cluster 58,Cluster 8,Cluster 13
14279,61458.0,,Cluster 49,Cluster 5,Cluster 4,Cluster 58,Cluster 34
14280,64372.0,,Cluster 49,Cluster 52,Cluster 58,Cluster 50,Cluster 12
14281,5568.0,,Cluster 50,Cluster 15,Cluster 28,Cluster 58,Cluster 15
14282,6138.0,,Cluster 50,Cluster 9,Cluster 100,Cluster 1,Cluster 15
14283,14510.0,,Cluster 50,Cluster 9,Cluster 29,Cluster 58,Cluster 27
14284,26482.0,,Cluster 50,Cluster 15,Cluster 28,Cluster 1,Cluster 12
14285,47596.0,,Cluster 50,Cluster 0,Cluster 58,Cluster 58,Cluster 0
14286,54281.0,,Cluster 50,Cluster 1,Cluster 14,Cluster 8,Cluster 1
14287,54521.0,,Cluster 50,Cluster 11,Cluster 58,Cluster 8,Cluster 15
14288,54846.0,,Cluster 50,Cluster 9,Cluster 29,Cluster 28,
14289,54956.0,,Cluster 50,Cluster 92,Cluster 64,,
14290,54981.0,,Cluster 50,Cluster 9,Cluster 118,Cluster 1,Cluster 34
14291,55634.0,,Cluster 50,Cluster 9,Cluster 118,Cluster 58,Cluster 15
14292,55701.0,,Cluster 50,Cluster 15,Cluster 28,Cluster 8,Cluster 0
14293,55925.0,,Cluster 50,Cluster 42,Cluster 11,Cluster 8,Cluster 0
14294,56065.0,,Cluster 50,Cluster 27,Cluster 25,Cluster 8,Cluster 0
14295,56110.0,,Cluster 50,Cluster 9,Cluster 58,Cluster 8,Cluster 15
14296,61865.0,,Cluster 50,Cluster 5,Cluster 14,Cluster 8,Cluster 1
14297,62497.0,,Cluster 50,Cluster 115,Cluster 14,Cluster 8,Cluster 15
14298,62645.0,,Cluster 50,Cluster 2,Cluster 29,Cluster 58,Cluster 124
14299,64295.0,,Cluster 50,Cluster 9,Cluster 58,Cluster 8,Cluster 31
14300,2972.0,,Cluster 52,Cluster 9,Cluster 29,Cluster 24,Cluster 31
14301,3996.0,,Cluster 52,Cluster 15,Cluster 14,Cluster 4,Cluster 12
14302,4246.0,,Cluster 52,Cluster 15,Cluster 28,Cluster 17,Cluster 15
14303,5569.0,,Cluster 52,Cluster 15,Cluster 28,Cluster 4,Cluster 34
14304,10760.0,,Cluster 52,Cluster 23,Cluster 28,Cluster 8,Cluster 50
14305,12888.0,,Cluster 52,Cluster 0,Cluster 29,Cluster 1,Cluster 15
14306,13355.0,,Cluster 52,Cluster 9,Cluster 58,Cluster 8,Cluster 15
14307,13522.0,,Cluster 52,Cluster 15,Cluster 122,Cluster 4,Cluster 1
14308,15763.0,,Cluster 52,Cluster 9,Cluster 14,Cluster 50,Cluster 15
14309,16470.0,,Cluster 52,,Cluster 4,Cluster 4,Cluster 52
14310,17228.0,,Cluster 52,Cluster 22,Cluster 14,Cluster 50,Cluster 21
14311,17539.0,,Cluster 52,Cluster 28,Cluster 28,Cluster 4,Cluster 15
14312,26514.0,,Cluster 52,Cluster 15,Cluster 14,Cluster 4,Cluster 15
14313,32842.0,,Cluster 52,Cluster 6,Cluster 28,Cluster 1,Cluster 12
14314,42452.0,,Cluster 52,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14315,54092.0,,Cluster 52,Cluster 9,Cluster 59,Cluster 110,Cluster 34
14316,55413.0,,Cluster 52,Cluster 23,Cluster 0,Cluster 58,Cluster 25
14317,55431.0,,Cluster 52,Cluster 6,Cluster 59,Cluster 18,Cluster 12
14318,4005.0,,Cluster 53,Cluster 28,Cluster 28,Cluster 1,Cluster 13
14319,52938.0,,Cluster 53,Cluster 9,Cluster 29,Cluster 8,Cluster 12
14320,2875.0,,Cluster 54,Cluster 69,Cluster 28,Cluster 1,Cluster 12
14321,6200.0,,Cluster 54,Cluster 9,Cluster 28,Cluster 50,Cluster 15
14322,15326.0,,Cluster 54,Cluster 9,Cluster 2,,Cluster 27
14323,19532.0,,Cluster 54,Cluster 17,Cluster 14,Cluster 4,Cluster 77
14324,32447.0,,Cluster 54,Cluster 9,Cluster 58,Cluster 8,Cluster 12
14325,32465.0,,Cluster 54,Cluster 7,Cluster 58,Cluster 76,Cluster 0
14326,40417.0,,Cluster 54,Cluster 17,Cluster 14,Cluster 4,Cluster 27
14327,41051.0,,Cluster 54,Cluster 15,Cluster 58,Cluster 9,Cluster 15
14328,41428.0,,Cluster 54,Cluster 9,Cluster 58,Cluster 58,Cluster 1
14329,43163.0,,Cluster 54,Cluster 15,Cluster 118,Cluster 110,Cluster 1
14330,43644.0,,Cluster 54,Cluster 9,Cluster 58,Cluster 8,Cluster 12
14331,49424.0,,Cluster 54,Cluster 15,Cluster 29,Cluster 9,Cluster 15
14332,52883.0,,Cluster 54,Cluster 7,Cluster 14,Cluster 50,Cluster 0
14333,54638.0,,Cluster 54,Cluster 9,Cluster 58,Cluster 50,Cluster 34
14334,54804.0,,Cluster 54,Cluster 43,Cluster 14,Cluster 1,
14335,55283.0,,Cluster 54,Cluster 15,Cluster 58,Cluster 8,Cluster 34
14336,55840.0,,Cluster 54,Cluster 13,Cluster 29,Cluster 8,Cluster 34
14337,56190.0,,Cluster 54,Cluster 55,,,
14338,56191.0,,Cluster 54,Cluster 26,,Cluster 58,Cluster 45
14339,61212.0,,Cluster 54,Cluster 28,Cluster 118,Cluster 8,Cluster 12
14340,17398.0,,Cluster 57,Cluster 77,Cluster 95,,
14341,18002.0,,Cluster 57,Cluster 22,Cluster 14,Cluster 50,
14342,54737.0,,Cluster 58,Cluster 12,Cluster 0,,
14343,56196.0,,Cluster 58,Cluster 74,,,
14344,16425.0,,Cluster 61,Cluster 9,Cluster 59,Cluster 58,Cluster 15
14345,16573.0,,Cluster 61,Cluster 9,Cluster 7,Cluster 50,Cluster 10
14346,58316.0,,Cluster 61,Cluster 82,Cluster 13,Cluster 4,Cluster 12
14347,61859.0,,Cluster 61,Cluster 15,Cluster 29,Cluster 8,Cluster 1
14348,36310.0,,Cluster 63,Cluster 73,Cluster 17,Cluster 124,Cluster 13
14349,18915.0,,Cluster 71,Cluster 6,Cluster 14,,
14350,39321.0,,Cluster 76,,,Cluster 11,Cluster 34
14351,54808.0,,Cluster 77,Cluster 15,Cluster 58,Cluster 15,Cluster 12
14352,16587.0,,Cluster 78,Cluster 9,Cluster 14,Cluster 1,Cluster 34
14353,17522.0,,Cluster 82,Cluster 9,Cluster 28,Cluster 50,Cluster 27
14354,3533.0,,Cluster 83,Cluster 85,,Cluster 4,
14355,17602.0,,Cluster 86,Cluster 19,Cluster 54,Cluster 42,Cluster 36
14356,56096.0,,Cluster 86,Cluster 9,Cluster 58,Cluster 8,Cluster 34
14357,32173.0,,Cluster 88,Cluster 28,Cluster 58,,
14358,62486.0,,Cluster 90,Cluster 28,Cluster 41,Cluster 76,Cluster 15
14359,54135.0,,Cluster 91,Cluster 13,Cluster 59,Cluster 8,Cluster 34
14360,54856.0,,Cluster 91,Cluster 11,Cluster 12,Cluster 4,
14361,16563.0,,Cluster 92,Cluster 46,Cluster 29,Cluster 6,Cluster 21
14362,61549.0,,Cluster 96,Cluster 15,Cluster 58,Cluster 28,Cluster 15
14363,146.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 28,Cluster 15
14364,177.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 12
14365,2300.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 15
14366,2873.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 4,Cluster 31
14367,2952.0,,Cluster 97,Cluster 11,Cluster 64,Cluster 4,Cluster 12
14368,3107.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 34
14369,3141.0,,Cluster 97,Cluster 42,Cluster 29,Cluster 9,Cluster 12
14370,3171.0,,Cluster 97,Cluster 23,Cluster 5,Cluster 50,Cluster 60
14371,3212.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 4,Cluster 10
14372,3288.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 50,Cluster 15
14373,3312.0,,Cluster 97,Cluster 15,Cluster 59,Cluster 1,Cluster 15
14374,3330.0,,Cluster 97,Cluster 25,Cluster 58,Cluster 28,Cluster 11
14375,3417.0,,Cluster 97,Cluster 23,Cluster 28,Cluster 58,Cluster 15
14376,3467.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14377,3471.0,,Cluster 97,Cluster 15,Cluster 29,Cluster 8,Cluster 15
14378,3484.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 60
14379,3565.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 34
14380,3597.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14381,3902.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 24,Cluster 15
14382,3995.0,,Cluster 97,Cluster 23,Cluster 29,Cluster 8,Cluster 15
14383,4000.0,,Cluster 97,Cluster 15,Cluster 29,Cluster 1,Cluster 13
14384,4001.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 34
14385,4204.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 34
14386,4343.0,,Cluster 97,Cluster 15,Cluster 58,Cluster 8,Cluster 0
14387,4618.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 15,Cluster 15
14388,4965.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 9,Cluster 12
14389,4966.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14390,5272.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 7,Cluster 15
14391,5635.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 9,Cluster 15
14392,5889.0,,Cluster 97,Cluster 15,Cluster 58,Cluster 1,Cluster 15
14393,6043.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
14394,6247.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 15,Cluster 15
14395,6578.0,,Cluster 97,Cluster 15,Cluster 14,Cluster 50,Cluster 34
14396,6773.0,,Cluster 97,Cluster 11,Cluster 14,Cluster 8,Cluster 12
14397,7751.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 15
14398,8315.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 34
14399,8498.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 34
14400,9202.0,,Cluster 97,Cluster 15,Cluster 29,Cluster 1,Cluster 12
14401,9994.0,,Cluster 97,Cluster 2,Cluster 29,Cluster 8,Cluster 15
14402,10212.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 1,Cluster 34
14403,10293.0,,Cluster 97,Cluster 9,Cluster 4,Cluster 58,Cluster 15
14404,10996.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 15
14405,11655.0,,Cluster 97,Cluster 23,Cluster 28,Cluster 50,Cluster 15
14406,11664.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 16,Cluster 15
14407,11774.0,,Cluster 97,Cluster 15,Cluster 64,Cluster 110,Cluster 31
14408,11815.0,,Cluster 97,Cluster 9,Cluster 0,Cluster 21,Cluster 27
14409,11895.0,,Cluster 97,Cluster 15,Cluster 29,Cluster 8,Cluster 34
14410,12350.0,,Cluster 97,Cluster 9,,,
14411,12376.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 34
14412,13202.0,,Cluster 97,Cluster 15,Cluster 14,Cluster 8,Cluster 27
14413,13203.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 24,Cluster 15
14414,13204.0,,Cluster 97,Cluster 28,Cluster 0,Cluster 8,Cluster 15
14415,13205.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 84
14416,13216.0,,Cluster 97,Cluster 9,Cluster 59,Cluster 8,Cluster 34
14417,13266.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14418,13462.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14419,13528.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 1,Cluster 6
14420,14085.0,,Cluster 97,Cluster 28,Cluster 14,Cluster 8,Cluster 15
14421,14086.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 24,Cluster 15
14422,14087.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 84
14423,14088.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 28
14424,14091.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14425,14092.0,,Cluster 97,Cluster 28,Cluster 14,Cluster 24,Cluster 15
14426,14094.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14427,14097.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14428,14100.0,,Cluster 97,Cluster 28,Cluster 58,Cluster 28,Cluster 27
14429,14108.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14430,14114.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14431,14124.0,,Cluster 97,Cluster 3,Cluster 29,Cluster 8,Cluster 12
14432,14125.0,,Cluster 97,Cluster 28,Cluster 58,Cluster 28,Cluster 27
14433,14126.0,,Cluster 97,Cluster 28,Cluster 14,Cluster 8,Cluster 15
14434,14127.0,,Cluster 97,Cluster 28,Cluster 58,Cluster 28,Cluster 27
14435,14143.0,,Cluster 97,Cluster 5,Cluster 14,Cluster 58,Cluster 15
14436,14497.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14437,14498.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 15
14438,14500.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14439,14505.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 15,Cluster 15
14440,14509.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 15
14441,14517.0,,Cluster 97,Cluster 23,Cluster 29,Cluster 108,Cluster 15
14442,14519.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14443,14523.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14444,15489.0,,Cluster 97,Cluster 15,Cluster 13,Cluster 115,Cluster 14
14445,15727.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 12
14446,15731.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 15
14447,15736.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 19,Cluster 15
14448,15742.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 15
14449,15756.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 15
14450,15757.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 58,Cluster 15
14451,15761.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14452,15814.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14453,15816.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 15
14454,15820.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 15,Cluster 15
14455,15823.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14456,15826.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 15
14457,15832.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14458,15835.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14459,15839.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14460,16418.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 12
14461,16422.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 15
14462,16429.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 15
14463,16432.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 9,Cluster 15
14464,16437.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 15
14465,16464.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 106,Cluster 34
14466,16469.0,,Cluster 97,Cluster 22,Cluster 4,Cluster 50,Cluster 15
14467,16504.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 34,Cluster 12
14468,16508.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 15,Cluster 12
14469,16528.0,,Cluster 97,Cluster 49,Cluster 14,Cluster 4,Cluster 12
14470,16530.0,,Cluster 97,Cluster 28,Cluster 12,Cluster 24,Cluster 34
14471,16561.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 15,Cluster 0
14472,16567.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 94
14473,16571.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 9,Cluster 15
14474,16572.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 15
14475,16577.0,,Cluster 97,Cluster 28,Cluster 36,,Cluster 13
14476,16580.0,,Cluster 97,Cluster 23,Cluster 58,Cluster 1,Cluster 34
14477,16582.0,,Cluster 97,Cluster 19,Cluster 29,Cluster 110,Cluster 15
14478,16583.0,,Cluster 97,Cluster 11,Cluster 12,Cluster 116,Cluster 34
14479,16599.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 12
14480,16601.0,,Cluster 97,Cluster 15,Cluster 14,Cluster 8,Cluster 0
14481,16603.0,,Cluster 97,Cluster 15,Cluster 13,Cluster 4,Cluster 12
14482,16609.0,,Cluster 97,Cluster 9,Cluster 118,Cluster 50,Cluster 15
14483,17117.0,,Cluster 97,Cluster 115,Cluster 58,Cluster 1,Cluster 1
14484,17124.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 28,Cluster 15
14485,17127.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 24,Cluster 15
14486,17130.0,,Cluster 97,Cluster 6,Cluster 14,Cluster 24,Cluster 15
14487,17511.0,,Cluster 97,Cluster 9,Cluster 4,Cluster 9,Cluster 12
14488,17517.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 16,Cluster 12
14489,17524.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 58,Cluster 12
14490,17529.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 106,Cluster 27
14491,17530.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 50,Cluster 12
14492,17538.0,,Cluster 97,Cluster 28,Cluster 9,Cluster 4,Cluster 0
14493,17590.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 50,Cluster 15
14494,17604.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 9,Cluster 34
14495,17605.0,,Cluster 97,Cluster 13,Cluster 29,Cluster 10,Cluster 15
14496,19367.0,,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
14497,19461.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 4,Cluster 34
14498,22259.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 15
14499,22385.0,,Cluster 97,Cluster 9,Cluster 58,Cluster 106,Cluster 0
14500,22512.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 1,Cluster 15
14501,22522.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 106,Cluster 15
14502,22769.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 1,Cluster 12
14503,24677.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 9,Cluster 15
14504,25704.0,,Cluster 97,Cluster 23,Cluster 58,Cluster 50,Cluster 12
14505,25731.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 15
14506,25734.0,,Cluster 97,Cluster 9,Cluster 14,Cluster 0,Cluster 15
14507,26212.0,,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 1
14508,26472.0,,Cluster 97,Cluster 15,Cluster 14,Cluster 9,Cluster 12
