,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
288,18548.0,Cluster 2,,Cluster 60,Cluster 84,Cluster 53,
289,18759.0,Cluster 2,Cluster 55,Cluster 85,Cluster 13,Cluster 40,Cluster 35
290,19141.0,Cluster 2,Cluster 23,Cluster 12,Cluster 102,Cluster 17,Cluster 44
291,19842.0,Cluster 2,Cluster 116,Cluster 34,Cluster 74,Cluster 56,Cluster 88
292,20317.0,Cluster 2,Cluster 22,Cluster 104,Cluster 19,Cluster 24,Cluster 16
293,20603.0,Cluster 2,Cluster 45,Cluster 44,Cluster 88,Cluster 40,Cluster 91
294,21085.0,Cluster 2,Cluster 92,Cluster 106,Cluster 35,Cluster 115,Cluster 19
295,21333.0,Cluster 2,Cluster 106,Cluster 67,Cluster 80,Cluster 16,Cluster 5
296,21396.0,Cluster 2,Cluster 124,,,Cluster 46,Cluster 49
297,21844.0,Cluster 2,Cluster 114,Cluster 96,Cluster 71,Cluster 80,Cluster 33
298,23617.0,Cluster 2,Cluster 60,Cluster 69,Cluster 97,Cluster 114,Cluster 112
299,23980.0,Cluster 2,Cluster 112,Cluster 107,Cluster 47,Cluster 24,Cluster 99
300,28106.0,Cluster 2,Cluster 11,Cluster 124,Cluster 106,Cluster 17,Cluster 112
301,28322.0,Cluster 2,Cluster 111,Cluster 65,Cluster 89,Cluster 114,Cluster 112
302,29068.0,Cluster 2,Cluster 55,Cluster 86,Cluster 2,Cluster 9,Cluster 68
303,29865.0,Cluster 2,Cluster 62,Cluster 91,Cluster 99,Cluster 34,Cluster 80
304,30699.0,Cluster 2,Cluster 9,Cluster 98,Cluster 65,Cluster 84,Cluster 69
305,31165.0,Cluster 2,Cluster 40,Cluster 72,Cluster 12,Cluster 58,Cluster 38
306,31400.0,Cluster 2,Cluster 9,Cluster 84,Cluster 32,Cluster 34,Cluster 38
307,31542.0,Cluster 2,Cluster 114,Cluster 71,Cluster 67,Cluster 88,Cluster 32
308,32101.0,Cluster 2,Cluster 61,Cluster 86,Cluster 119,Cluster 34,Cluster 23
309,32139.0,Cluster 2,Cluster 42,Cluster 38,Cluster 70,Cluster 109,
310,32162.0,Cluster 2,Cluster 17,Cluster 110,Cluster 52,Cluster 106,Cluster 32
311,32232.0,Cluster 2,Cluster 4,Cluster 86,Cluster 84,Cluster 34,Cluster 28
312,32687.0,Cluster 2,Cluster 72,Cluster 60,Cluster 17,Cluster 6,Cluster 103
313,32713.0,Cluster 2,Cluster 55,Cluster 78,Cluster 75,Cluster 88,Cluster 121
314,32876.0,Cluster 2,Cluster 35,Cluster 29,Cluster 121,Cluster 23,Cluster 76
315,32931.0,Cluster 2,Cluster 116,Cluster 118,Cluster 40,Cluster 26,Cluster 46
316,33003.0,Cluster 2,Cluster 40,Cluster 63,Cluster 68,Cluster 47,Cluster 67
317,33145.0,Cluster 2,Cluster 28,Cluster 86,Cluster 107,Cluster 85,Cluster 35
318,33245.0,Cluster 2,Cluster 53,Cluster 9,Cluster 119,Cluster 36,Cluster 32
319,33544.0,Cluster 2,Cluster 119,Cluster 56,Cluster 19,Cluster 111,Cluster 41
320,33591.0,Cluster 2,Cluster 73,,,Cluster 43,Cluster 114
321,33690.0,Cluster 2,Cluster 65,Cluster 98,Cluster 49,Cluster 48,Cluster 90
322,33957.0,Cluster 2,Cluster 73,Cluster 31,Cluster 124,Cluster 95,Cluster 75
323,34195.0,Cluster 2,Cluster 28,Cluster 54,Cluster 82,Cluster 55,Cluster 26
324,34226.0,Cluster 2,Cluster 62,Cluster 119,Cluster 116,Cluster 109,Cluster 82
325,34283.0,Cluster 2,Cluster 58,Cluster 16,Cluster 104,Cluster 5,Cluster 118
326,34409.0,Cluster 2,Cluster 44,Cluster 1,Cluster 94,Cluster 6,Cluster 17
327,34582.0,Cluster 2,Cluster 37,Cluster 49,Cluster 100,Cluster 46,Cluster 39
328,34728.0,Cluster 2,Cluster 63,Cluster 121,Cluster 104,Cluster 119,Cluster 81
329,35287.0,Cluster 2,Cluster 3,Cluster 120,Cluster 66,Cluster 55,Cluster 46
330,35369.0,Cluster 2,Cluster 68,Cluster 45,Cluster 27,Cluster 123,Cluster 43
331,36484.0,Cluster 2,Cluster 96,Cluster 62,Cluster 107,Cluster 95,Cluster 82
332,36515.0,Cluster 2,Cluster 31,Cluster 86,Cluster 32,Cluster 95,Cluster 94
333,36598.0,Cluster 2,Cluster 96,Cluster 84,Cluster 120,Cluster 51,Cluster 68
334,36673.0,Cluster 2,Cluster 7,Cluster 116,Cluster 74,Cluster 53,Cluster 112
335,36713.0,Cluster 2,Cluster 116,Cluster 86,Cluster 64,Cluster 73,Cluster 28
336,37085.0,Cluster 2,Cluster 60,Cluster 5,Cluster 1,Cluster 56,Cluster 80
337,39800.0,Cluster 2,Cluster 23,Cluster 3,Cluster 102,Cluster 84,Cluster 24
338,40087.0,Cluster 2,Cluster 20,Cluster 15,Cluster 106,Cluster 26,Cluster 17
339,40251.0,Cluster 2,Cluster 6,Cluster 40,Cluster 100,Cluster 58,Cluster 24
340,41422.0,Cluster 2,Cluster 70,Cluster 65,Cluster 100,Cluster 41,Cluster 94
341,42357.0,Cluster 2,Cluster 20,Cluster 106,Cluster 98,Cluster 90,Cluster 76
342,42360.0,Cluster 2,Cluster 122,Cluster 99,Cluster 51,Cluster 36,Cluster 17
343,42507.0,Cluster 2,Cluster 101,Cluster 118,Cluster 68,Cluster 2,Cluster 52
344,44263.0,Cluster 2,Cluster 116,Cluster 40,Cluster 28,Cluster 30,Cluster 98
345,45267.0,Cluster 2,Cluster 89,Cluster 93,Cluster 1,Cluster 110,Cluster 24
346,45849.0,Cluster 2,Cluster 35,Cluster 109,Cluster 3,Cluster 69,Cluster 94
347,46443.0,Cluster 2,Cluster 69,Cluster 60,Cluster 110,Cluster 24,Cluster 7
348,46674.0,Cluster 2,Cluster 36,Cluster 72,Cluster 37,Cluster 21,Cluster 98
349,46790.0,Cluster 2,Cluster 1,Cluster 11,Cluster 88,Cluster 69,Cluster 51
350,47103.0,Cluster 2,Cluster 69,Cluster 57,Cluster 61,Cluster 24,Cluster 12
351,47132.0,Cluster 2,Cluster 40,Cluster 0,Cluster 98,Cluster 20,Cluster 115
352,47159.0,Cluster 2,Cluster 11,Cluster 106,Cluster 35,Cluster 115,Cluster 120
353,47473.0,Cluster 2,Cluster 38,Cluster 32,Cluster 50,Cluster 5,Cluster 54
354,47498.0,Cluster 2,,Cluster 26,Cluster 31,Cluster 87,Cluster 103
355,48731.0,Cluster 2,Cluster 47,Cluster 124,Cluster 124,Cluster 56,Cluster 41
356,49255.0,Cluster 2,Cluster 3,Cluster 72,Cluster 97,Cluster 18,Cluster 44
357,49269.0,Cluster 2,Cluster 56,Cluster 3,Cluster 61,Cluster 94,Cluster 108
358,49303.0,Cluster 2,Cluster 33,Cluster 28,Cluster 111,Cluster 49,Cluster 14
359,49339.0,Cluster 2,Cluster 4,Cluster 90,Cluster 41,Cluster 94,Cluster 10
360,49394.0,Cluster 2,Cluster 47,Cluster 50,Cluster 119,Cluster 80,Cluster 57
361,49674.0,Cluster 2,Cluster 64,Cluster 95,Cluster 12,Cluster 77,
362,49783.0,Cluster 2,Cluster 99,Cluster 50,Cluster 8,Cluster 31,Cluster 39
363,51276.0,Cluster 2,Cluster 108,Cluster 121,Cluster 42,Cluster 63,Cluster 14
364,51723.0,Cluster 2,Cluster 49,Cluster 100,Cluster 39,Cluster 112,Cluster 32
365,51727.0,Cluster 2,Cluster 12,Cluster 38,Cluster 92,Cluster 120,Cluster 96
366,51914.0,Cluster 2,Cluster 116,Cluster 50,Cluster 74,Cluster 11,Cluster 18
367,51924.0,Cluster 2,Cluster 36,Cluster 23,Cluster 104,Cluster 85,Cluster 42
368,52255.0,Cluster 2,Cluster 25,Cluster 111,Cluster 12,Cluster 96,Cluster 31
369,52395.0,Cluster 2,Cluster 80,Cluster 14,Cluster 22,Cluster 39,Cluster 10
370,52689.0,Cluster 2,Cluster 65,Cluster 13,Cluster 40,Cluster 37,Cluster 75
371,52730.0,Cluster 2,Cluster 97,Cluster 88,Cluster 118,Cluster 87,Cluster 48
372,52731.0,Cluster 2,Cluster 46,Cluster 50,Cluster 34,Cluster 61,Cluster 33
373,52806.0,Cluster 2,Cluster 3,Cluster 121,Cluster 1,Cluster 19,Cluster 94
374,53572.0,Cluster 2,Cluster 87,Cluster 37,Cluster 117,Cluster 99,Cluster 24
375,53692.0,Cluster 2,Cluster 14,Cluster 14,Cluster 107,Cluster 12,Cluster 13
376,1991.0,Cluster 3,Cluster 38,Cluster 70,Cluster 108,Cluster 88,Cluster 59
377,2090.0,Cluster 3,Cluster 58,Cluster 67,Cluster 98,Cluster 14,Cluster 59
378,2502.0,Cluster 3,Cluster 28,Cluster 101,Cluster 86,Cluster 13,Cluster 41
379,2529.0,Cluster 3,Cluster 40,Cluster 72,Cluster 113,Cluster 36,Cluster 78
380,2570.0,Cluster 3,Cluster 57,Cluster 46,Cluster 44,Cluster 44,Cluster 27
381,2606.0,Cluster 3,Cluster 41,Cluster 118,Cluster 44,Cluster 69,Cluster 90
382,3167.0,Cluster 3,Cluster 0,Cluster 76,Cluster 40,Cluster 44,Cluster 88
383,3182.0,Cluster 3,Cluster 24,Cluster 13,Cluster 86,Cluster 26,Cluster 36
384,3539.0,Cluster 3,Cluster 83,Cluster 63,Cluster 122,Cluster 89,Cluster 105
385,3804.0,Cluster 3,Cluster 42,Cluster 123,Cluster 54,Cluster 93,Cluster 83
386,4295.0,Cluster 3,Cluster 4,Cluster 22,Cluster 2,Cluster 25,Cluster 14
387,5302.0,Cluster 3,Cluster 4,Cluster 63,Cluster 102,Cluster 75,Cluster 77
388,5706.0,Cluster 3,Cluster 60,Cluster 55,Cluster 65,Cluster 7,Cluster 6
389,5763.0,Cluster 3,Cluster 5,Cluster 122,Cluster 70,Cluster 87,Cluster 82
390,5973.0,Cluster 3,Cluster 28,Cluster 47,Cluster 58,Cluster 14,Cluster 30
391,5989.0,Cluster 3,Cluster 86,Cluster 55,Cluster 11,Cluster 44,Cluster 78
392,6161.0,Cluster 3,Cluster 24,Cluster 87,Cluster 5,Cluster 99,Cluster 47
393,6734.0,Cluster 3,Cluster 86,Cluster 1,Cluster 79,Cluster 92,Cluster 86
394,6775.0,Cluster 3,Cluster 121,Cluster 71,Cluster 81,Cluster 79,Cluster 96
395,6816.0,Cluster 3,Cluster 12,Cluster 123,Cluster 81,Cluster 107,Cluster 31
396,7330.0,Cluster 3,Cluster 113,Cluster 82,Cluster 106,Cluster 98,Cluster 67
397,7913.0,Cluster 3,Cluster 19,Cluster 7,Cluster 115,Cluster 59,Cluster 53
398,7940.0,Cluster 3,Cluster 96,Cluster 46,Cluster 28,Cluster 84,Cluster 108
399,8127.0,Cluster 3,Cluster 20,Cluster 25,Cluster 71,Cluster 96,Cluster 32
400,8330.0,Cluster 3,Cluster 75,Cluster 122,Cluster 90,Cluster 114,Cluster 22
401,8637.0,Cluster 3,Cluster 28,Cluster 118,Cluster 108,Cluster 115,Cluster 61
402,8772.0,Cluster 3,Cluster 75,Cluster 110,Cluster 84,Cluster 25,Cluster 60
403,9085.0,Cluster 3,Cluster 24,Cluster 13,Cluster 8,Cluster 81,Cluster 93
404,9152.0,Cluster 3,Cluster 104,Cluster 94,Cluster 124,Cluster 72,Cluster 95
405,9438.0,Cluster 3,Cluster 74,Cluster 1,Cluster 14,Cluster 114,Cluster 120
406,9454.0,Cluster 3,Cluster 73,Cluster 105,Cluster 13,Cluster 104,Cluster 7
407,9490.0,Cluster 3,Cluster 116,Cluster 9,Cluster 108,Cluster 30,Cluster 22
408,10871.0,Cluster 3,Cluster 119,Cluster 13,Cluster 23,Cluster 28,Cluster 52
409,11122.0,Cluster 3,Cluster 47,Cluster 119,Cluster 18,Cluster 9,Cluster 38
410,11508.0,Cluster 3,Cluster 38,Cluster 67,Cluster 35,Cluster 71,Cluster 109
411,11670.0,Cluster 3,Cluster 24,Cluster 123,Cluster 112,Cluster 31,Cluster 76
412,12076.0,Cluster 3,Cluster 1,Cluster 21,Cluster 59,Cluster 90,Cluster 120
413,12130.0,Cluster 3,Cluster 117,Cluster 9,Cluster 77,Cluster 102,Cluster 114
414,12470.0,Cluster 3,Cluster 49,Cluster 18,Cluster 94,Cluster 33,Cluster 67
415,12522.0,Cluster 3,Cluster 52,Cluster 113,Cluster 76,Cluster 115,Cluster 122
416,12828.0,Cluster 3,Cluster 56,Cluster 40,Cluster 32,Cluster 14,Cluster 103
417,13137.0,Cluster 3,Cluster 105,Cluster 49,Cluster 42,Cluster 120,Cluster 63
418,13249.0,Cluster 3,Cluster 64,Cluster 57,Cluster 54,Cluster 94,Cluster 89
419,13423.0,Cluster 3,Cluster 78,Cluster 119,Cluster 38,,Cluster 11
420,13640.0,Cluster 3,Cluster 80,Cluster 57,Cluster 86,Cluster 61,Cluster 113
421,14428.0,Cluster 3,Cluster 31,Cluster 31,Cluster 100,Cluster 99,Cluster 114
422,14594.0,Cluster 3,Cluster 80,Cluster 44,Cluster 21,Cluster 85,Cluster 89
423,14727.0,Cluster 3,Cluster 97,Cluster 17,Cluster 80,Cluster 112,Cluster 58
424,14879.0,Cluster 3,Cluster 101,Cluster 57,Cluster 30,Cluster 45,Cluster 14
425,14948.0,Cluster 3,Cluster 95,Cluster 72,Cluster 17,Cluster 66,Cluster 68
426,15235.0,Cluster 3,Cluster 15,Cluster 24,Cluster 56,Cluster 95,Cluster 8
427,15429.0,Cluster 3,Cluster 59,Cluster 58,Cluster 17,Cluster 80,Cluster 101
428,15724.0,Cluster 3,Cluster 34,Cluster 18,Cluster 3,Cluster 24,Cluster 59
429,16028.0,Cluster 3,Cluster 116,Cluster 70,Cluster 54,Cluster 59,Cluster 39
430,16188.0,Cluster 3,Cluster 87,Cluster 122,Cluster 119,Cluster 14,Cluster 79
431,16317.0,Cluster 3,Cluster 54,Cluster 11,Cluster 19,,
432,17448.0,Cluster 3,Cluster 69,Cluster 40,Cluster 13,Cluster 1,Cluster 59
433,17630.0,Cluster 3,Cluster 6,Cluster 81,Cluster 39,Cluster 37,Cluster 115
434,18071.0,Cluster 3,Cluster 95,Cluster 52,Cluster 5,Cluster 118,Cluster 64
435,18087.0,Cluster 3,Cluster 51,Cluster 104,Cluster 31,Cluster 40,Cluster 3
436,18175.0,Cluster 3,Cluster 65,Cluster 39,Cluster 84,Cluster 57,Cluster 106
437,18653.0,Cluster 3,Cluster 28,Cluster 21,Cluster 30,Cluster 84,Cluster 13
438,18814.0,Cluster 3,Cluster 43,Cluster 98,Cluster 105,Cluster 23,Cluster 50
439,18909.0,Cluster 3,Cluster 121,Cluster 4,Cluster 101,Cluster 12,Cluster 62
440,18984.0,Cluster 3,Cluster 28,Cluster 55,Cluster 120,Cluster 86,Cluster 10
441,19123.0,Cluster 3,Cluster 87,Cluster 100,Cluster 18,Cluster 45,Cluster 66
442,19206.0,Cluster 3,Cluster 12,Cluster 105,Cluster 111,Cluster 10,Cluster 27
443,19319.0,Cluster 3,Cluster 116,Cluster 15,Cluster 98,Cluster 86,Cluster 10
444,19371.0,Cluster 3,Cluster 24,Cluster 9,Cluster 54,Cluster 93,Cluster 55
445,19959.0,Cluster 3,Cluster 24,Cluster 14,Cluster 111,Cluster 1,Cluster 14
446,19965.0,Cluster 3,Cluster 80,Cluster 12,Cluster 102,Cluster 112,Cluster 30
447,19999.0,Cluster 3,Cluster 72,Cluster 13,Cluster 86,Cluster 40,Cluster 27
448,20042.0,Cluster 3,Cluster 15,Cluster 37,Cluster 57,Cluster 16,Cluster 61
449,20143.0,Cluster 3,Cluster 58,Cluster 60,Cluster 17,Cluster 98,Cluster 75
450,20169.0,Cluster 3,Cluster 13,Cluster 113,Cluster 79,Cluster 101,Cluster 78
451,20295.0,Cluster 3,Cluster 57,Cluster 34,Cluster 23,Cluster 38,Cluster 89
452,20302.0,Cluster 3,Cluster 21,Cluster 34,Cluster 23,Cluster 73,Cluster 89
453,20318.0,Cluster 3,Cluster 28,Cluster 72,Cluster 97,Cluster 59,Cluster 48
454,20451.0,Cluster 3,Cluster 111,Cluster 115,Cluster 99,Cluster 112,Cluster 61
455,20840.0,Cluster 3,Cluster 95,Cluster 88,Cluster 89,Cluster 61,Cluster 40
456,20987.0,Cluster 3,Cluster 119,Cluster 110,Cluster 96,Cluster 71,Cluster 22
457,21286.0,Cluster 3,Cluster 15,Cluster 45,Cluster 120,Cluster 78,Cluster 44
458,21540.0,Cluster 3,Cluster 17,Cluster 6,Cluster 19,Cluster 103,Cluster 82
459,21745.0,Cluster 3,Cluster 94,Cluster 81,Cluster 102,Cluster 115,Cluster 25
460,21981.0,Cluster 3,Cluster 10,Cluster 111,Cluster 61,Cluster 16,Cluster 77
461,22108.0,Cluster 3,Cluster 9,Cluster 106,Cluster 11,Cluster 80,
462,22300.0,Cluster 3,Cluster 101,Cluster 78,Cluster 108,Cluster 36,Cluster 39
463,22388.0,Cluster 3,Cluster 35,Cluster 55,Cluster 91,Cluster 59,Cluster 19
464,22807.0,Cluster 3,Cluster 16,Cluster 85,Cluster 17,Cluster 33,Cluster 60
465,22900.0,Cluster 3,Cluster 53,Cluster 122,Cluster 17,Cluster 12,Cluster 76
466,22944.0,Cluster 3,Cluster 40,Cluster 92,Cluster 16,Cluster 14,Cluster 120
467,23271.0,Cluster 3,Cluster 4,Cluster 116,Cluster 37,Cluster 69,Cluster 88
468,23309.0,Cluster 3,Cluster 95,Cluster 71,Cluster 1,Cluster 76,Cluster 47
469,23603.0,Cluster 3,Cluster 32,Cluster 60,Cluster 84,Cluster 85,Cluster 82
470,23689.0,Cluster 3,Cluster 28,Cluster 55,Cluster 1,Cluster 49,Cluster 101
471,23770.0,Cluster 3,Cluster 7,Cluster 29,Cluster 72,Cluster 23,Cluster 67
472,23975.0,Cluster 3,Cluster 80,Cluster 57,Cluster 29,Cluster 14,Cluster 90
473,27010.0,Cluster 3,Cluster 7,Cluster 33,Cluster 89,Cluster 87,
474,29905.0,Cluster 3,Cluster 124,Cluster 51,Cluster 86,Cluster 40,Cluster 69
475,29979.0,Cluster 3,Cluster 33,Cluster 13,Cluster 61,Cluster 41,Cluster 79
476,30021.0,Cluster 3,Cluster 28,Cluster 56,Cluster 35,Cluster 93,Cluster 5
477,30038.0,Cluster 3,Cluster 22,Cluster 57,Cluster 86,Cluster 41,Cluster 16
478,31105.0,Cluster 3,Cluster 34,Cluster 117,Cluster 49,Cluster 46,Cluster 34
479,31435.0,Cluster 3,Cluster 49,Cluster 36,Cluster 93,Cluster 58,Cluster 53
480,31964.0,Cluster 3,Cluster 121,Cluster 31,Cluster 72,Cluster 46,Cluster 114
481,32421.0,Cluster 3,Cluster 122,Cluster 13,Cluster 44,Cluster 20,Cluster 92
482,32590.0,Cluster 3,Cluster 23,Cluster 26,Cluster 4,Cluster 116,Cluster 77
483,32707.0,Cluster 3,Cluster 35,Cluster 118,Cluster 2,Cluster 22,Cluster 12
484,33169.0,Cluster 3,Cluster 69,Cluster 11,Cluster 49,Cluster 108,Cluster 75
485,33193.0,Cluster 3,Cluster 111,Cluster 23,Cluster 30,Cluster 1,Cluster 25
486,33266.0,Cluster 3,Cluster 2,Cluster 44,Cluster 45,Cluster 112,Cluster 16
487,33269.0,Cluster 3,Cluster 87,Cluster 56,Cluster 51,Cluster 104,Cluster 28
488,33582.0,Cluster 3,Cluster 94,Cluster 40,Cluster 35,Cluster 114,Cluster 34
489,33586.0,Cluster 3,Cluster 1,Cluster 40,Cluster 35,Cluster 20,Cluster 2
490,33644.0,Cluster 3,Cluster 2,Cluster 110,Cluster 88,Cluster 84,Cluster 90
491,33848.0,Cluster 3,Cluster 7,Cluster 93,Cluster 51,Cluster 2,Cluster 57
492,34323.0,Cluster 3,Cluster 97,Cluster 13,Cluster 86,Cluster 10,Cluster 52
493,34440.0,Cluster 3,Cluster 102,Cluster 30,Cluster 44,Cluster 15,Cluster 91
494,34687.0,Cluster 3,Cluster 20,Cluster 79,Cluster 63,Cluster 41,Cluster 6
495,34964.0,Cluster 3,Cluster 96,Cluster 84,Cluster 12,Cluster 82,Cluster 100
496,35319.0,Cluster 3,Cluster 61,Cluster 33,Cluster 44,Cluster 81,Cluster 40
497,35320.0,Cluster 3,Cluster 7,Cluster 56,Cluster 111,Cluster 7,Cluster 52
498,35487.0,Cluster 3,Cluster 56,Cluster 6,Cluster 30,Cluster 52,Cluster 61
499,35883.0,Cluster 3,Cluster 87,Cluster 88,Cluster 74,Cluster 106,Cluster 120
500,36973.0,Cluster 3,Cluster 97,Cluster 54,Cluster 69,Cluster 29,Cluster 103
501,39510.0,Cluster 3,Cluster 5,Cluster 53,Cluster 114,Cluster 20,Cluster 36
502,39664.0,Cluster 3,Cluster 23,Cluster 20,Cluster 86,Cluster 40,Cluster 61
503,40053.0,Cluster 3,Cluster 111,Cluster 70,Cluster 83,Cluster 23,Cluster 94
504,40243.0,Cluster 3,Cluster 14,Cluster 56,Cluster 37,Cluster 97,Cluster 14
505,40295.0,Cluster 3,Cluster 3,Cluster 45,Cluster 107,Cluster 77,Cluster 107
506,40470.0,Cluster 3,Cluster 114,Cluster 93,Cluster 32,Cluster 114,Cluster 92
507,40492.0,Cluster 3,Cluster 36,Cluster 116,Cluster 75,Cluster 46,Cluster 49
508,40726.0,Cluster 3,Cluster 63,Cluster 13,Cluster 59,Cluster 108,Cluster 62
509,40812.0,Cluster 3,Cluster 17,Cluster 28,Cluster 5,Cluster 10,Cluster 27
510,41172.0,Cluster 3,Cluster 60,Cluster 57,Cluster 8,Cluster 82,Cluster 30
511,41301.0,Cluster 3,Cluster 53,Cluster 40,Cluster 66,Cluster 7,Cluster 84
512,42371.0,Cluster 3,Cluster 53,Cluster 49,Cluster 65,Cluster 68,
513,42959.0,Cluster 3,Cluster 6,Cluster 49,Cluster 72,Cluster 48,Cluster 25
514,42992.0,Cluster 3,Cluster 42,Cluster 30,Cluster 72,Cluster 37,Cluster 95
515,44107.0,Cluster 3,Cluster 116,Cluster 106,Cluster 64,,
516,44416.0,Cluster 3,Cluster 36,Cluster 42,Cluster 71,Cluster 64,Cluster 5
517,44452.0,Cluster 3,Cluster 1,Cluster 71,Cluster 86,Cluster 115,Cluster 25
518,45353.0,Cluster 3,Cluster 1,Cluster 18,Cluster 104,Cluster 95,Cluster 28
519,45856.0,Cluster 3,Cluster 60,Cluster 76,Cluster 59,Cluster 82,Cluster 30
520,45857.0,Cluster 3,Cluster 92,Cluster 60,Cluster 73,Cluster 1,Cluster 90
521,46105.0,Cluster 3,Cluster 53,Cluster 40,Cluster 109,Cluster 82,Cluster 84
522,46456.0,Cluster 3,Cluster 49,Cluster 43,Cluster 1,Cluster 112,Cluster 28
523,46670.0,Cluster 3,Cluster 114,Cluster 9,Cluster 114,Cluster 114,Cluster 92
524,46791.0,Cluster 3,Cluster 97,Cluster 54,Cluster 66,Cluster 61,Cluster 61
525,46902.0,Cluster 3,Cluster 94,Cluster 69,Cluster 79,Cluster 24,Cluster 107
526,47014.0,Cluster 3,Cluster 53,Cluster 18,Cluster 108,Cluster 4,
527,47166.0,Cluster 3,Cluster 10,Cluster 111,Cluster 96,Cluster 16,Cluster 4
528,47275.0,Cluster 3,Cluster 119,Cluster 118,Cluster 42,Cluster 14,Cluster 64
529,47408.0,Cluster 3,Cluster 46,Cluster 0,Cluster 78,Cluster 115,Cluster 124
530,47423.0,Cluster 3,Cluster 18,Cluster 45,Cluster 89,Cluster 2,Cluster 115
531,47437.0,Cluster 3,Cluster 116,Cluster 88,Cluster 98,Cluster 51,Cluster 44
532,48187.0,Cluster 3,Cluster 11,Cluster 99,Cluster 77,Cluster 37,Cluster 6
533,48296.0,Cluster 3,Cluster 94,Cluster 88,Cluster 49,Cluster 2,Cluster 104
534,48329.0,Cluster 3,Cluster 24,Cluster 40,Cluster 35,Cluster 20,Cluster 50
535,48545.0,Cluster 3,Cluster 116,Cluster 52,Cluster 68,Cluster 10,Cluster 39
536,48829.0,Cluster 3,Cluster 72,Cluster 57,Cluster 100,Cluster 25,
537,49336.0,Cluster 3,Cluster 32,Cluster 56,Cluster 30,Cluster 20,Cluster 30
538,49477.0,Cluster 3,Cluster 124,Cluster 124,Cluster 63,Cluster 104,
539,49518.0,Cluster 3,Cluster 20,Cluster 122,Cluster 55,Cluster 115,Cluster 124
540,49794.0,Cluster 3,Cluster 40,Cluster 5,Cluster 36,Cluster 44,Cluster 19
541,50482.0,Cluster 3,Cluster 72,Cluster 26,Cluster 86,Cluster 36,Cluster 121
542,51393.0,Cluster 3,Cluster 69,Cluster 24,Cluster 35,Cluster 77,Cluster 28
543,51424.0,Cluster 3,Cluster 117,Cluster 69,Cluster 85,Cluster 99,Cluster 8
544,51720.0,Cluster 3,Cluster 120,Cluster 60,Cluster 79,Cluster 69,Cluster 94
545,51755.0,Cluster 3,Cluster 7,Cluster 84,Cluster 26,Cluster 30,Cluster 88
546,51818.0,Cluster 3,Cluster 97,Cluster 47,Cluster 33,Cluster 52,Cluster 41
547,51840.0,Cluster 3,Cluster 36,Cluster 14,Cluster 115,Cluster 118,Cluster 13
548,51936.0,Cluster 3,Cluster 90,Cluster 109,Cluster 113,Cluster 56,Cluster 61
549,51938.0,Cluster 3,Cluster 96,Cluster 15,Cluster 35,Cluster 5,Cluster 6
550,52075.0,Cluster 3,Cluster 72,Cluster 25,Cluster 71,Cluster 108,Cluster 14
551,52352.0,Cluster 3,Cluster 28,Cluster 124,Cluster 82,Cluster 113,Cluster 108
552,53901.0,Cluster 3,Cluster 25,Cluster 10,Cluster 0,Cluster 47,Cluster 26
553,53978.0,Cluster 3,Cluster 27,Cluster 23,Cluster 90,Cluster 1,Cluster 25
554,54003.0,Cluster 3,Cluster 5,Cluster 118,Cluster 104,Cluster 70,Cluster 103
555,130.0,Cluster 4,Cluster 49,Cluster 66,Cluster 114,Cluster 13,Cluster 103
556,332.0,Cluster 4,Cluster 18,Cluster 32,Cluster 49,Cluster 53,Cluster 49
557,425.0,Cluster 4,Cluster 68,Cluster 48,Cluster 117,,
558,1849.0,Cluster 4,Cluster 35,Cluster 57,Cluster 47,Cluster 24,Cluster 12
559,1874.0,Cluster 4,Cluster 0,Cluster 52,Cluster 98,Cluster 31,Cluster 33
560,2560.0,Cluster 4,Cluster 0,Cluster 2,Cluster 102,Cluster 121,Cluster 83
561,2968.0,Cluster 4,Cluster 44,Cluster 40,Cluster 122,Cluster 11,Cluster 101
562,3153.0,Cluster 4,Cluster 73,Cluster 71,Cluster 121,Cluster 37,Cluster 96
563,3248.0,Cluster 4,Cluster 12,Cluster 32,Cluster 49,Cluster 31,Cluster 113
564,3477.0,Cluster 4,Cluster 67,Cluster 85,Cluster 64,Cluster 70,Cluster 74
565,4253.0,Cluster 4,Cluster 48,Cluster 29,Cluster 51,Cluster 53,Cluster 55
566,4840.0,Cluster 4,Cluster 19,Cluster 45,Cluster 106,Cluster 83,Cluster 62
567,4844.0,Cluster 4,Cluster 75,Cluster 59,Cluster 75,Cluster 54,Cluster 83
568,6254.0,Cluster 4,Cluster 9,Cluster 66,Cluster 6,Cluster 33,Cluster 102
569,6264.0,Cluster 4,Cluster 77,Cluster 41,Cluster 53,Cluster 18,
570,6464.0,Cluster 4,Cluster 116,Cluster 117,Cluster 44,Cluster 117,Cluster 46
571,6915.0,Cluster 4,Cluster 123,Cluster 62,Cluster 92,Cluster 88,Cluster 55
572,7381.0,Cluster 4,Cluster 96,Cluster 60,Cluster 51,Cluster 95,Cluster 53
573,7382.0,Cluster 4,Cluster 7,Cluster 60,Cluster 122,Cluster 59,Cluster 82
574,7932.0,Cluster 4,Cluster 21,Cluster 66,Cluster 31,Cluster 34,Cluster 58
